,Name,Date,Market_Cap,Market_Cap_Change,Rank,Rank_Change
30910,MaidSafeCoin,2015-12-17,7203770,1.0005033361794962,9.0,0.0
30909,MaidSafeCoin,2015-12-18,6798970,-5.619279904827612,9.0,0.0
30856,MaidSafeCoin,2015-12-19,6965730,2.45272445679272,9.0,0.0
30855,MaidSafeCoin,2015-12-20,6768460,-2.832007556996898,9.0,0.0
30854,MaidSafeCoin,2015-12-21,6802990,0.510160361441155,9.0,0.0
30785,MaidSafeCoin,2015-12-22,6553910,-3.661331267574993,9.0,0.0
30784,MaidSafeCoin,2015-12-23,6899210,5.268610646163893,9.0,0.0
30783,MaidSafeCoin,2015-12-24,6354470,-7.895686607597102,9.0,0.0
30724,MaidSafeCoin,2015-12-25,6724840,5.828495531492004,9.0,0.0
30723,MaidSafeCoin,2015-12-26,6617180,-1.60093028235616,9.0,0.0
30722,MaidSafeCoin,2015-12-27,6225990,-5.911732792518867,9.0,0.0
30657,MaidSafeCoin,2015-12-28,6542230,5.079352841877356,9.0,0.0
30656,MaidSafeCoin,2015-12-29,6264280,-4.248551334942366,9.0,0.0
30655,MaidSafeCoin,2015-12-30,6334960,1.1283020554636767,9.0,0.0
30654,MaidSafeCoin,2015-12-31,6180100,-2.4445300364958897,9.0,0.0
30598,MaidSafeCoin,2016-01-01,6586220,6.571414702027475,9.0,0.0
30597,MaidSafeCoin,2016-01-02,6519420,-1.014238819838997,9.0,0.0
30596,MaidSafeCoin,2016-01-03,6637770,1.815345536872912,9.0,0.0
30509,MaidSafeCoin,2016-01-04,6791540,2.316591264837438,9.0,0.0
30508,MaidSafeCoin,2016-01-05,6709770,-1.2039979150531395,9.0,0.0
30507,MaidSafeCoin,2016-01-06,6642560,-1.0016736788295277,9.0,0.0
30506,MaidSafeCoin,2016-01-07,7954150,19.74524881973215,9.0,0.0
30505,MaidSafeCoin,2016-01-08,7771320,-2.2985485564139476,8.0,1.0
30410,MaidSafeCoin,2016-01-09,7902060,1.682339679745526,8.0,0.0
30409,MaidSafeCoin,2016-01-10,7711360,-2.413294761112925,9.0,-1.0
30408,MaidSafeCoin,2016-01-11,7696880,-0.18777491908042163,8.0,1.0
30407,MaidSafeCoin,2016-01-12,7961210,3.434248682583073,8.0,0.0
30306,MaidSafeCoin,2016-01-13,7886900,-0.9334008272611827,10.0,-2.0
30305,MaidSafeCoin,2016-01-14,7862060,-0.31495264299027503,10.0,0.0
30304,MaidSafeCoin,2016-01-15,7425300,-5.555287036730832,11.0,-1.0
30303,MaidSafeCoin,2016-01-16,6687230,-9.93993508679784,11.0,0.0
30196,MaidSafeCoin,2016-01-17,6964370,4.1443168546617954,11.0,0.0
30195,MaidSafeCoin,2016-01-18,6736060,-3.278257760572744,11.0,0.0
30194,MaidSafeCoin,2016-01-19,8757250,30.005522516129606,7.0,4.0
30193,MaidSafeCoin,2016-01-20,8554780,-2.3120271774815153,8.0,-1.0
30096,MaidSafeCoin,2016-01-21,7610980,-11.032428653922134,10.0,-2.0
30095,MaidSafeCoin,2016-01-22,7466800,-1.89436839933885,10.0,0.0
30094,MaidSafeCoin,2016-01-23,7411040,-0.7467723790646595,10.0,0.0
30093,MaidSafeCoin,2016-01-24,7937450,7.103051663464237,9.0,1.0
30092,MaidSafeCoin,2016-01-25,8740240,10.113953473722669,8.0,1.0
29998,MaidSafeCoin,2016-01-26,8236820,-5.759796069673144,9.0,-1.0
29997,MaidSafeCoin,2016-01-27,8983930,9.070369390128715,10.0,-1.0
29996,MaidSafeCoin,2016-01-28,10718700,19.309700765700537,9.0,1.0
29995,MaidSafeCoin,2016-01-29,9816500,-8.417065502346368,7.0,2.0
29889,MaidSafeCoin,2016-01-30,8773270,-10.627311159782,11.0,-4.0
29888,MaidSafeCoin,2016-01-31,9475410,8.003173275187017,7.0,4.0
29887,MaidSafeCoin,2016-02-01,9067300,-4.307043178078838,7.0,0.0
29813,MaidSafeCoin,2016-02-02,8777980,-3.1908065245442416,7.0,0.0
29812,MaidSafeCoin,2016-02-03,8310850,-5.321611578062379,9.0,-2.0
29811,MaidSafeCoin,2016-02-04,8246230,-0.7775377969762419,8.0,1.0
29738,MaidSafeCoin,2016-02-05,9248410,12.153190003189335,7.0,1.0
29737,MaidSafeCoin,2016-02-06,9593840,3.7350203981008625,7.0,0.0
29736,MaidSafeCoin,2016-02-07,8952750,-6.682308648049165,8.0,-1.0
29735,MaidSafeCoin,2016-02-08,9545780,6.62399821283963,7.0,1.0
29669,MaidSafeCoin,2016-02-09,9379870,-1.7380455028295227,7.0,0.0
29668,MaidSafeCoin,2016-02-10,9107440,-2.904411255166649,7.0,0.0
29667,MaidSafeCoin,2016-02-11,12793700,40.475259787602226,7.0,0.0
29584,MaidSafeCoin,2016-02-12,15181900,18.66700016414329,7.0,0.0
29583,MaidSafeCoin,2016-02-13,17864400,17.66906645413288,7.0,0.0
29582,MaidSafeCoin,2016-02-14,17109700,-4.224603121291507,7.0,0.0
29494,MaidSafeCoin,2016-02-15,20883900,22.058832124467408,7.0,0.0
29493,MaidSafeCoin,2016-02-16,24339900,16.548633157599873,6.0,1.0
29492,MaidSafeCoin,2016-02-17,21178500,-12.98854966536428,7.0,-1.0
29491,MaidSafeCoin,2016-02-18,22609100,6.754963760417404,7.0,0.0
29395,MaidSafeCoin,2016-02-19,21203300,-6.2178503345997855,7.0,0.0
29394,MaidSafeCoin,2016-02-20,22649100,6.818749911570368,6.0,1.0
29393,MaidSafeCoin,2016-02-21,22818100,0.7461665143427333,6.0,0.0
29296,MaidSafeCoin,2016-02-22,24749800,8.465647884793212,7.0,-1.0
29295,MaidSafeCoin,2016-02-23,27021800,9.179872160583116,6.0,1.0
29294,MaidSafeCoin,2016-02-24,27930700,3.3635805164718855,6.0,0.0
29293,MaidSafeCoin,2016-02-25,31558100,12.987143179368937,5.0,1.0
29215,MaidSafeCoin,2016-02-26,29944400,-5.113425713208336,5.0,0.0
29214,MaidSafeCoin,2016-02-27,32371400,8.105021306154073,5.0,0.0
29213,MaidSafeCoin,2016-02-28,38686800,19.50919638940546,5.0,0.0
29129,MaidSafeCoin,2016-02-29,39624400,2.4235656606387708,5.0,0.0
29128,MaidSafeCoin,2016-03-01,41004700,3.48345968645582,5.0,0.0
29127,MaidSafeCoin,2016-03-02,36060700,-12.057154423761178,5.0,0.0
29042,MaidSafeCoin,2016-03-03,38938900,7.981542232957209,5.0,0.0
29041,MaidSafeCoin,2016-03-04,44704800,14.80755748107933,5.0,0.0
29040,MaidSafeCoin,2016-03-05,44618000,-0.19416259551547038,5.0,0.0
28935,MaidSafeCoin,2016-03-06,49124600,10.100407907122685,5.0,0.0
